wave,file,sha256,status,replaced_by,verdict_note,installed_by
wave4-pilot,wave4-pilot/ground/pasture_a-v1.png,47b3318828ef91e8d73b95fcaf12eb08aaaa687263d053a8e93773db5d8e4090,confirmed,,설치됨 · 설치 확인: public/assets/zones/pasture_a-v1.png,C1b
wave4-pilot,wave4-pilot/prop/haycock_a-v1.png,7531a8817a6b042c8cd5152ddbf0062b0e86f569d13346017a2da93d64ab564a,confirmed,,설치됨 · 설치 확인: public/assets/zones/haycock_a-v1.png,C1b
wave4-pilot,wave4-pilot/prop/haycock_b-v1.png,42bf67528aad5e618205b25b9ea932b04031419444d4955d1ee6973508424cae,confirmed,,설치됨 · 설치 확인: public/assets/zones/haycock_b-v1.png,C1b
wave4-pilot,wave4-pilot/road/earth_strip_a-v2.png,170ce5d640cff3a6aab09fc5a8377878fff71f7de6214860c0b294fb6cc173be,confirmed,,설치됨 · 설치 확인: public/assets/road/earth_strip_a-v2.png,C1b
wave4-pilot,wave4-pilot/road/earth_strip_b-v2.png,24c4b6e7496db3540438269128cb012d6fe017b56849bae5b263650dae9e81f7,confirmed,,설치됨 · 설치 확인: public/assets/road/earth_strip_b-v2.png,C1b
wave4-pilot,wave4-pilot/tree/orchard_apple_c-v1.png,3806c241d195a6e8ab2d071e6883218909e0489993c4651d61eb91f79704a060,confirmed,,설치됨 · 설치 확인: public/assets/zones/orchard_apple_c-v1.png,C1b
wave4b,wave4b/candidates-20260925/proofs/checks/01-road-v3.png,f6ba0c9637d46850b12653408a562194b83eb3f6f3d0c22ddec4eb5743549a9d,candidate,,판정 기록 없음 — 본선 public/assets에서 같은 바이트 미발견,
wave4b,wave4b/candidates-20260925/proofs/checks/02-families-repeat.png,45202151f24f9cfff890c85c6184e8aacc9d0ded1bf97a13bc72e1c5cf826e64,candidate,,판정 기록 없음 — 본선 public/assets에서 같은 바이트 미발견,
wave4b,wave4b/candidates-20260925/proofs/checks/03-field.png,829edd44b27b0ce0d724133ae00f6b33e6126130af698b3a7e23e16f47aad5b6,candidate,,판정 기록 없음 — 본선 public/assets에서 같은 바이트 미발견,
wave4b,wave4b/candidates-20260925/proofs/checks/04-backyard.png,88133f9e4038c1499059da889fc834fb99c46377c5242901efe675f60a0172ba,candidate,,판정 기록 없음 — 본선 public/assets에서 같은 바이트 미발견,
wave4b,wave4b/fence/hurdle_end_corner-v1.png,089ac5f4e2b9d7c808af72068ebecbfbdce81d0b62b2ef917c8677f99f3296cb,confirmed,,설치됨 · 설치 확인: public/assets/yards/hurdle_end_corner-v1.png,C1e
wave4b,wave4b/fence/hurdle_straight-v1.png,163add14852b5b069c5e938d161e2ccbdb859c8bb8167a073d7d662eee151634,confirmed,,설치됨 · 설치 확인: public/assets/yards/hurdle_straight-v1.png,C1e
wave4b,wave4b/field/furrow_stamp_a-v1.png,9fc8a1234e4cdda9f48c5b7ac538ab039213d632d8db9ab62d455a055c4b664c,confirmed,,설치됨 · 설치 확인: public/assets/fields/furrow_stamp_a-v1.png,C1e
wave4b,wave4b/field/furrow_stamp_b-v1.png,cbd3d115c0f4b1d864124ab001a22320f6a283d020fec2b7ee86849bc03745d7,confirmed,,설치됨 · 설치 확인: public/assets/fields/furrow_stamp_b-v1.png,C1e
wave4b,wave4b/field/furrow_stamp_c-v1.png,b1bbd786794c1952b5be6471eaf031cd2484612ac5eebe35186faf0e01b626e7,confirmed,,설치됨 · 설치 확인: public/assets/fields/furrow_stamp_c-v1.png,C1e
wave4b,wave4b/field/furrow_stamp_d-v1.png,35e2b86dc70b00270cef3c51ffac656deff86db1fc2dc548ff9fda32e5d3a115,confirmed,,설치됨 · 설치 확인: public/assets/fields/furrow_stamp_d-v1.png,C1e
wave4b,wave4b/field/ridge_fallow_a-v1.png,5e78645f7af2a3c5a38688a9f32d2db1867204956d969f449722e49bb5336fc1,confirmed,,설치됨 · 설치 확인: public/assets/fields/ridge_fallow_a-v1.png,C1e
wave4b,wave4b/field/ridge_fallow_b-v1.png,f4cf8b312f17399a797191172a21ee5370091d9c5861894e0312f3ad8af6bbeb,confirmed,,설치됨 · 설치 확인: public/assets/fields/ridge_fallow_b-v1.png,C1e
wave4b,wave4b/field/ridge_growing_a-v1.png,ca54c4a88b343357a7440045e0169fab406c6a2a30595eda582c4cf955578231,confirmed,,설치됨 · 설치 확인: public/assets/fields/ridge_growing_a-v1.png,C1e
wave4b,wave4b/field/ridge_growing_b-v1.png,93c26c343aacbe564402cc22164fc20a6dd5c54d4739179672c2c385b5265a42,confirmed,,설치됨 · 설치 확인: public/assets/fields/ridge_growing_b-v1.png,C1e
wave4b,wave4b/field/ridge_ploughed_a-v1.png,3b015936bb7877df7ec5aedc9c22e73e01b30d874f3b9de55851e2157377f829,confirmed,,설치됨 · 설치 확인: public/assets/fields/ridge_ploughed_a-v1.png,C1e
wave4b,wave4b/field/ridge_ploughed_b-v1.png,80eda18980bfc507dc30568f938ef7cb53f4c7c8d1c5097a659de1bc7168f257,confirmed,,설치됨 · 설치 확인: public/assets/fields/ridge_ploughed_b-v1.png,C1e
wave4b,wave4b/field/ridge_seedling_a-v1.png,37a43cb4b850df354e217aab065cd0dfb20147891c65afd4c0e165ee1170e44e,confirmed,,설치됨 · 설치 확인: public/assets/fields/ridge_seedling_a-v1.png,C1e
wave4b,wave4b/field/ridge_seedling_b-v1.png,c573ebc854983abd7eb3ecc875a68d7662b9a1e551ab1d8c9cf533641da10faf,confirmed,,설치됨 · 설치 확인: public/assets/fields/ridge_seedling_b-v1.png,C1e
wave4b,wave4b/field/soil_a-v1.png,a6e420c49ba630010f065cbca9c2d3d365b2c18ff9dd698a074d73ed4582e1f6,confirmed,,설치됨 · 설치 확인: public/assets/fields/soil_a-v1.png,C1e
wave4b,wave4b/field/soil_b-v1.png,aaa8b1e39b0cc3f959ac0d484207e782c89d577364faef0de693901256c1c674,confirmed,,설치됨 · 설치 확인: public/assets/fields/soil_b-v1.png,C1e
wave4b,wave4b/garden/croft_bed_a-v1.png,75e56d9e4440c2799ae805b47308eda9a8b279727aa9f168b0689b98252cf843,confirmed,,설치됨 · 설치 확인: public/assets/yards/croft_bed_a-v1.png,C1e
wave4b,wave4b/garden/croft_bed_b-v1.png,8151e5c22fdaf1112b6805385e83d0992afd4ca31a0c47062cbee7205ea3c55f,confirmed,,설치됨 · 설치 확인: public/assets/yards/croft_bed_b-v1.png,C1e
wave4b,wave4b/garden/croft_bed_c-v1.png,a7388b68560e5e469408a67fac516962cad9be35de9692e0fbbd0a4067693a61,confirmed,,설치됨 · 설치 확인: public/assets/yards/croft_bed_c-v1.png,C1e
wave4b,wave4b/ground/orchard_floor_a-v1.png,36430f5a5c8022a86286f8ce885ec79ef32d62857f2c3dddf41b0f69447abee9,confirmed,,설치됨 · 설치 확인: public/assets/zones/orchard_floor_a-v1.png,C1e
wave4b,wave4b/ground/orchard_floor_b-v1.png,731edf7e2d0a0b5662aa2cf5127fc5f2a591a391c47a5aa3e6d164e45a9a5b2d,confirmed,,설치됨 · 설치 확인: public/assets/zones/orchard_floor_b-v1.png,C1e
wave4b,wave4b/ground/pasture_a-v1.png,47b3318828ef91e8d73b95fcaf12eb08aaaa687263d053a8e93773db5d8e4090,confirmed,,설치됨 · 설치 확인: public/assets/zones/pasture_a-v1.png,C1e
wave4b,wave4b/ground/pasture_b-v1.png,c53bd1c6194ad47ee7c2131f18d3366d8cc1283da6cd9e1cd84c96fee2fdc259,confirmed,,설치됨 · 설치 확인: public/assets/zones/pasture_b-v1.png,C1e
wave4b,wave4b/ground/pasture_c-v1.png,79f0e614e753605b3ef13dace1e731e51f1bf6f43fa438174131dffe2745ae44,confirmed,,설치됨 · 설치 확인: public/assets/zones/pasture_c-v1.png,C1e
wave4b,wave4b/module/bridge_abutment_ne_a-v1.png,67b573610e69ce06acbea4936069ed2899c88a3d2992c7ddb7bf4709d8f2e1cf,confirmed,,설치됨 · 설치 확인: public/assets/module/bridge_abutment_ne_a-v1.png,C1e
wave4b,wave4b/module/bridge_abutment_nw_a-v1.png,83f62144ea59c03645385ddd7dcbceb017d2c3d25d510778fff7744e752e32c1,confirmed,,설치됨 · 설치 확인: public/assets/module/bridge_abutment_nw_a-v1.png,C1e
wave4b,wave4b/prop/haycock_a-v1.png,7531a8817a6b042c8cd5152ddbf0062b0e86f569d13346017a2da93d64ab564a,confirmed,,설치됨 · 설치 확인: public/assets/zones/haycock_a-v1.png,C1e
wave4b,wave4b/prop/haycock_b-v1.png,42bf67528aad5e618205b25b9ea932b04031419444d4955d1ee6973508424cae,confirmed,,설치됨 · 설치 확인: public/assets/zones/haycock_b-v1.png,C1e
wave4b,wave4b/prop/haycock_c-v1.png,654df17eafe4380f8abb918f37a4a349b9b48954b9a95926710b6ae363dfe27c,confirmed,,설치됨 · 설치 확인: public/assets/zones/haycock_c-v1.png,C1e
wave4b,wave4b/prop/haycock_d-v1.png,548035be3000ea8703a8665ea255b3c47a389f5a94ae67385d0093562aee512a,confirmed,,설치됨 · 설치 확인: public/assets/zones/haycock_d-v1.png,C1e
wave4b,wave4b/prop/haycock_e-v1.png,846b2859bb37ed5c9f8d31e26c5d9043aeec697e44000d7ce22d9e1cd2c93e70,confirmed,,설치됨 · 설치 확인: public/assets/zones/haycock_e-v1.png,C1e
wave4b,wave4b/prop/haycock_f-v1.png,47ba04b1e863c580c85497f714292215344021be1aeb86a4502df76f2afac275,confirmed,,설치됨 · 설치 확인: public/assets/zones/haycock_f-v1.png,C1e
wave4b,wave4b/road/earth_strip_a-v3.png,6b7317a918e77dfe895ae9d6efd885f6e07a55c1442bfb2a6fd9563210f38a68,confirmed,,설치됨 · 설치 확인: public/assets/road/earth_strip_a-v3.png,C1e
wave4b,wave4b/road/earth_strip_b-v3.png,510cf2ee815a79ab65d46b8f166dd638d28ed76a8b071fbc147cd3a0a217fbfb,confirmed,,설치됨 · 설치 확인: public/assets/road/earth_strip_b-v3.png,C1e
wave4b,wave4b/road/earth_strip_c-v3.png,955af2b7c4dc8cd8495b17fea50e52763b38cec495acd73b19af461bd7d17637,confirmed,,설치됨 · 설치 확인: public/assets/road/earth_strip_c-v3.png,C1e
wave4b,wave4b/road/earth_strip_d-v3.png,8a5cd614acaeb79ab5afc8435a85a3a8d6e187ce9d94a387545362df0005a37a,confirmed,,설치됨 · 설치 확인: public/assets/road/earth_strip_d-v3.png,C1e
wave4b,wave4b/shore/shoreline_a-v1.png,037a4bd5162c997f1566f28abd47be973a7c72de17fbcbafd849c73f913dfc95,confirmed,,설치됨 · 설치 확인: public/assets/shore/shoreline_a-v1.png,C1e
wave4b,wave4b/shore/shoreline_b-v1.png,e641bdf408b395d83adf641598a1990017a560a670715cc42121d7e3778ea593,confirmed,,설치됨 · 설치 확인: public/assets/shore/shoreline_b-v1.png,C1e
wave4b,wave4b/shore/shoreline_c-v1.png,ffe64a527db2abaad570ed457e1b5d55c6e4cf900aab2b8ff1c811b16fde6a83,confirmed,,설치됨 · 설치 확인: public/assets/shore/shoreline_c-v1.png,C1e
wave4b,wave4b/shore/shoreline_d-v1.png,42539fe74d150fbb629fd8837fbff56c62e182912e900578a59b9d1c9b7863da,confirmed,,설치됨 · 설치 확인: public/assets/shore/shoreline_d-v1.png,C1e
wave4b,wave4b/tree/orchard_apple_c-v1.png,3806c241d195a6e8ab2d071e6883218909e0489993c4651d61eb91f79704a060,confirmed,,설치됨 · 설치 확인: public/assets/zones/orchard_apple_c-v1.png,C1e
wave4b,wave4b/tree/orchard_apple_d-v1.png,df34a39a913b43c12a621a047af0bbda9568da88e94d54daea99fb313f21741f,confirmed,,설치됨 · 설치 확인: public/assets/zones/orchard_apple_d-v1.png,C1e
wave4b,wave4b/tree/orchard_pear_e-v1.png,ca45bfa3299dc8978918163a41692767af2677d0e907cfb2acb4c2f89eb9cf61,confirmed,,설치됨 · 설치 확인: public/assets/zones/orchard_pear_e-v1.png,C1e
wave4b,wave4b/tree/orchard_plum_f-v1.png,ee2bbfda13aed5613a9cd6499b441f728b710c25e7beaaf597a32acb0d154580,confirmed,,설치됨 · 설치 확인: public/assets/zones/orchard_plum_f-v1.png,C1e
wave4b,wave4b/wall/palisade_face_a-v1.png,9027515c4cec326285ed228fe6ec729d7f09682efb5107e2352422a6f19c3acc,confirmed,,설치됨 · 설치 확인: public/assets/wall/palisade_face_a-v1.png,C1e
wave4b,wave4b/wall/palisade_face_b-v1.png,f55bfa5869513365531bf6ec52eff22195a59ee2117855fde5cc96f2bb365f91,confirmed,,설치됨 · 설치 확인: public/assets/wall/palisade_face_b-v1.png,C1e
wave4b,wave4b/wall/palisade_face_c-v1.png,dc907dfed94eb9690b472ca7f10b5f8dfe307a637672d336994092a7243cac48,confirmed,,설치됨 · 설치 확인: public/assets/wall/palisade_face_c-v1.png,C1e
wave4b,wave4b/wall/stone_face_a-v1.png,b5695e475cf7bf97d882c67afe58a0fae8c4af9ac975a81adbfad21d9257a01f,confirmed,,설치됨 · 설치 확인: public/assets/wall/stone_face_a-v1.png,C1e
wave4b,wave4b/wall/stone_face_b-v1.png,1ffd7053b7d3cbd727bff98a1ecd6393153bc245978f9bc98053a2c68c043460,confirmed,,설치됨 · 설치 확인: public/assets/wall/stone_face_b-v1.png,C1e
wave4b,wave4b/wall/stone_face_c-v1.png,da921b0b0166c336d0fcbc7309d8d48da1d3e7e9c70a2c92771257522c815421,confirmed,,설치됨 · 설치 확인: public/assets/wall/stone_face_c-v1.png,C1e
wave4b,wave4b/water/shallow_a-v1.png,fa56a7e84f8464ae4afe094ff3ebe2ef792ee18d86b4cc044d36bc7cdccdfac0,confirmed,,설치됨 · 설치 확인: public/assets/shore/shallow_a-v1.png,C1e
wave4b,wave4b/water/shallow_b-v1.png,f1a71e30db8842734f38f1e60698a7b2a34a770a1e4fad66b1593a7a0d7dd361,confirmed,,설치됨 · 설치 확인: public/assets/shore/shallow_b-v1.png,C1e
wave4b,wave4b/water/shallow_c-v1.png,f59e6c5ec38aab77f13d6b8be70eb22a26fd3566654f1979eee4ccebcacf2c66,confirmed,,설치됨 · 설치 확인: public/assets/shore/shallow_c-v1.png,C1e
wave4c,wave4c/animal/cattle_pair-v1.png,0cc40d9faab2743e3c64fdbdcad14740c356987b81e0a1bfa154bfa856ee21ba,confirmed,,설치됨 · 설치 확인: public/assets/zones/animals/cattle_pair-v1.png · C2PA caBX 포함(받은 바이트 그대로),C1f
wave4c,wave4c/animal/ox_cart_hay-v1.png,0bc0da3d1b501fce825e31c452010d363e295d8cbbd9e5c8d952230029a53a25,confirmed,,설치됨 · 설치 확인: public/assets/zones/animals/ox_cart_hay-v1.png · C2PA caBX 포함(받은 바이트 그대로),C1f
wave4c,wave4c/animal/ox_plough_team-v1.png,91b28d96593e7b6faf6a7e02f6d21b8831e336405da5a3ac2cf619623413ebe3,confirmed,,설치됨 · 설치 확인: public/assets/zones/animals/ox_plough_team-v1.png · C2PA caBX 포함(받은 바이트 그대로),C1f
wave4c,wave4c/animal/sheep_flock-v1.png,4c408c9dab376d73a6b0908665340465edb4baa64aa45e9742e9fdc179edabd3,confirmed,,설치됨 · 설치 확인: public/assets/zones/animals/sheep_flock-v1.png · C2PA caBX 포함(받은 바이트 그대로),C1f
wave4c,wave4c/candidates-v1/assets/masks/hurdle_corner_e-v1-topology.png,9c79b38ff90dc0eaaf3731c9678a891fc9fd7e48137f70fb41d803326ec65e79,candidate,,판정 기록 없음 — 본선 public/assets에서 같은 바이트 미발견,
wave4c,wave4c/candidates-v1/assets/masks/hurdle_corner_s-v1-topology.png,30e9ae6869f0d62c76322c6d76f14e93683e56ce89272f5b46ae57875ddddc79,candidate,,판정 기록 없음 — 본선 public/assets에서 같은 바이트 미발견,
wave4c,wave4c/candidates-v1/assets/masks/hurdle_corner_w-v1-topology.png,6dc4e4c45135a4a02c0e5b73eca9092c19ede9b0adc157767ee4e83b59f554dc,candidate,,판정 기록 없음 — 본선 public/assets에서 같은 바이트 미발견,
wave4c,wave4c/candidates-v1/assets/masks/hurdle_gate-v1-topology.png,38a6f7b136887dab7a82c87a3eda8ea08044e8c88077945fc7e41f82d03a948c,candidate,,판정 기록 없음 — 본선 public/assets에서 같은 바이트 미발견,
wave4c,wave4c/candidates-v1/assets/masks/hurdle_half-v1-topology.png,fb3b2ddc16f877b2c9683a8d841898ded477302ed045a1e18b88f03ae6dab535,candidate,,판정 기록 없음 — 본선 public/assets에서 같은 바이트 미발견,
wave4c,wave4c/candidates-v1/proofs/01-hurdle-assembly.png,89e4ca08c387675e8b76caa4ce85780cd98dafcf748c1f3d523ae048e74109d0,candidate,,판정 기록 없음 — 본선 public/assets에서 같은 바이트 미발견,
wave4c,wave4c/candidates-v1/proofs/02-orchards.png,431ef075149b5e9beab59d5465dd2ddb852a92b3bf0881d72a96a7f34ea1cbe2,candidate,,판정 기록 없음 — 본선 public/assets에서 같은 바이트 미발견,
wave4c,wave4c/candidates-v1/proofs/03-fields-farmsteads.png,72b965c96985edac9010e69aabc1e2fa20af62f28db2c7b02fd12762a843aa89,candidate,,판정 기록 없음 — 본선 public/assets에서 같은 바이트 미발견,
wave4c,wave4c/candidates-v1/records/module-representative-12x12.png,9422a73481ecf309a4463483d446662d1b30b69bdd3291e89c163b9c5f281d85,candidate,,판정 기록 없음 — 본선 public/assets에서 같은 바이트 미발견,
wave4c,wave4c/candidates-v1/records/ox-alpha-composite-review.png,4223691c5fa00db04cd3c1320012b73a317fa8971581f6dc1634f8958cf26147,candidate,,판정 기록 없음 — 본선 public/assets에서 같은 바이트 미발견,
wave4c,wave4c/candidates-v1/records/representative-12x12.png,7f6d8a8627a3d5d4c5531e3fcd986cd67408f9eee42c4e230cb7b726fe04a674,candidate,,판정 기록 없음 — 본선 public/assets에서 같은 바이트 미발견,
wave4c,wave4c/farmstead_a-v1.png,8b6c10ef208ebdc212a7951c4d08c346a5f3abd88d7a49d0e855061503d2ba9c,confirmed,,설치됨 · 설치 확인: public/assets/buildings/farmstead/farmstead_a-v1.png · C2PA caBX 포함(받은 바이트 그대로),C1f
wave4c,wave4c/farmstead_b-v1.png,2fec0afa95e4b454035f6d57997df60833d7a6f4b23b61bd737ba4a221f61ae2,confirmed,,설치됨 · 설치 확인: public/assets/buildings/farmstead/farmstead_b-v1.png · C2PA caBX 포함(받은 바이트 그대로),C1f
wave4c,wave4c/farmstead_working-v1.png,0c8b3a4f60a72aad163274b317fd8aeb2de47425df9121758e57d1ded61605c9,confirmed,,설치됨 · 설치 확인: public/assets/buildings/farmstead/farmstead_working-v1.png · C2PA caBX 포함(받은 바이트 그대로),C1f
wave4c,wave4c/fence/hurdle_corner_e-v1.png,445439af3719d6ec81120d77ea1759a9b7d8990762a8fc5e6d27392ade621540,confirmed,,설치됨 · 설치 확인: public/assets/yards/hurdle_corner_e-v1.png · C2PA caBX 포함(받은 바이트 그대로),C1f
wave4c,wave4c/fence/hurdle_corner_s-v1.png,e60e4c9e06ce307a968ba747f51b28dfba48c36abed6cac9a420eebdde4bb330,confirmed,,설치됨 · 설치 확인: public/assets/yards/hurdle_corner_s-v1.png · C2PA caBX 포함(받은 바이트 그대로),C1f
wave4c,wave4c/fence/hurdle_corner_w-v1.png,90d692a105ad53950fe48d22a496ad1a45f43c9b0b34f95e6ee5ce2746075b30,confirmed,,설치됨 · 설치 확인: public/assets/yards/hurdle_corner_w-v1.png · C2PA caBX 포함(받은 바이트 그대로),C1f
wave4c,wave4c/fence/hurdle_gate-v1.png,a139b6f63571925c0eafe389979deaca5e99fdad06e81fd92ee9aa8ba62d6a1c,confirmed,,설치됨 · 설치 확인: public/assets/yards/hurdle_gate-v1.png · C2PA caBX 포함(받은 바이트 그대로),C1f
wave4c,wave4c/fence/hurdle_half-v1.png,afdd899f33ae949dfb46c6dd64ffa1142368614ec23aca5a50570b1c879c4394,confirmed,,설치됨 · 설치 확인: public/assets/yards/hurdle_half-v1.png · C2PA caBX 포함(받은 바이트 그대로),C1f
wave4c,wave4c/field/ridge_stubble_a-v1.png,4a0aea22da8d86aae8cd2aa9e426f6c5821330598035983d05b137ef0ef2ce5b,confirmed,,설치됨 · 설치 확인: public/assets/fields/ridge_stubble_a-v1.png · C2PA caBX 포함(받은 바이트 그대로),C1f
wave4c,wave4c/field/ridge_stubble_b-v1.png,3244779303b0f1c26b2a0aac52b331846f6cade6a68cb412b653cf13051e26af,confirmed,,설치됨 · 설치 확인: public/assets/fields/ridge_stubble_b-v1.png · C2PA caBX 포함(받은 바이트 그대로),C1f
wave4c,wave4c/tree/orchard_apple_g-v1.png,a204445e3aee5db6f9505c0ae6f3b32c02f2a470c6cc5f1922df3de84443f94d,confirmed,,설치됨 · 설치 확인: public/assets/zones/orchard_apple_g-v1.png · C2PA caBX 포함(받은 바이트 그대로),C1f
wave4c,wave4c/tree/orchard_apple_h-v1.png,3bed9b6bcf7b80a6ed5fa2952d3533802ca89c189b0b2440098ebe97ed8d2aa9,confirmed,,설치됨 · 설치 확인: public/assets/zones/orchard_apple_h-v1.png · C2PA caBX 포함(받은 바이트 그대로),C1f
wave4c,wave4c/tree/orchard_pear_i-v1.png,bf31e9984964aeefd7bd4a0520a79bd13ac55836c73386fc848940761aa94d8e,confirmed,,설치됨 · 설치 확인: public/assets/zones/orchard_pear_i-v1.png · C2PA caBX 포함(받은 바이트 그대로),C1f
wave4c,wave4c/tree/orchard_plum_j-v1.png,4cbab3beb5518f3edc1b0dfdad48a1f30d095094a97e9386cdcc2e339f1cb343,confirmed,,설치됨 · 설치 확인: public/assets/zones/orchard_plum_j-v1.png · C2PA caBX 포함(받은 바이트 그대로),C1f
wave4d,wave4d/candidates-20260925/proofs/checks/01-walls-joins.png,69d25edceaebf31fdddf5a8dbe9ec188d56cba69d19eadf28e75c417f2d21e6e,candidate,,판정 기록 없음 — 본선 public/assets에서 같은 바이트 미발견,
wave4d,wave4d/candidates-20260925/proofs/checks/02-gate-reconstruction.png,8fb7b61e6f8e6428883e5151a04e7ad92d42b4c0d4871c8a52cb3ac4a3a1ae3e,candidate,,판정 기록 없음 — 본선 public/assets에서 같은 바이트 미발견,
wave4d,wave4d/candidates-20260925/proofs/checks/03-water-transitions.png,36c83d8c344d14da981e1bea408b0dd4fd9af20b99acbdd077e78d655349f4d9,candidate,,판정 기록 없음 — 본선 public/assets에서 같은 바이트 미발견,
wave4d,wave4d/module/bridge_abutment_se_a-v1.png,7b126c2afdd3e38a029959e32339bf179e4ae973e760242d46ade4ba217ae9f4,confirmed,,설치됨 · 설치 확인: public/assets/module/bridge_abutment_se_a-v1.png,D3b-2
wave4d,wave4d/shore/mudstone_a-v1.png,c976d33a98ecb78123410a905018b5a553a47328bc3b42025f46decf7e5b46d0,confirmed,,설치됨 · 설치 확인: public/assets/shore/mudstone_a-v1.png,D3b-2
wave4d,wave4d/shore/mudstone_b-v1.png,ccaac4db5f41dfb07b360432e3f797029c9764d4ec15838e00c7364acd8c3cf1,confirmed,,설치됨 · 설치 확인: public/assets/shore/mudstone_b-v1.png,D3b-2
wave4d,wave4d/shore/reeds_a-v1.png,c3ae2f3cb31e50a81cd488363cf9ad19eb48b846307819bd48a726df8cf9e327,confirmed,,설치됨 · 설치 확인: public/assets/shore/reeds_a-v1.png,D3b-2
wave4d,wave4d/shore/reeds_b-v1.png,ae74081b35691bdcf37b6797c99cfc3dde132cd9ee99b1efbea00b3881808c5b,confirmed,,설치됨 · 설치 확인: public/assets/shore/reeds_b-v1.png,D3b-2
wave4d,wave4d/shore/reeds_c-v1.png,a14a51e9d77e81f86fd3b4a0a72d0ee6003b3cd80cd45c5647d9c24dd9308a8d,confirmed,,설치됨 · 설치 확인: public/assets/shore/reeds_c-v1.png,D3b-2
wave4d,wave4d/shore/shoreline_e-v1.png,c356222ede7dbad723c7462c54de85c57a41b8f330259e519edb0824afc33438,confirmed,,설치됨 · 설치 확인: public/assets/shore/shoreline_e-v1.png,D3b-2
wave4d,wave4d/shore/shoreline_f-v1.png,b64523339bf2960bfc466c87cc176b4d5ec67f2aef26cbfedbe717fd8c74219a,confirmed,,설치됨 · 설치 확인: public/assets/shore/shoreline_f-v1.png,D3b-2
wave4d,wave4d/wall/palisade_face_a-v2.png,11df8678fd92866e0b48e313a284ee549519cf6918778d94d2f6293e219834d9,confirmed,,설치됨 · 설치 확인: public/assets/wall/palisade_face_a-v2.png,D3b-2
wave4d,wave4d/wall/palisade_face_b-v2.png,5426ebe2a639d809a13c70e9833edcc370ce603fd87de58c9d8969c5163b3069,confirmed,,설치됨 · 설치 확인: public/assets/wall/palisade_face_b-v2.png,D3b-2
wave4d,wave4d/wall/palisade_face_diag_top-v1.png,a2b9286656fcd1bb8216ddce2250bee767c026cde81577571a13413755faba98,confirmed,,설치됨 · 설치 확인: public/assets/wall/palisade_face_diag_top-v1.png,D3b-2
wave4d,wave4d/wall/palisade_top-v1.png,bca0edb8271d6a24ab523cffc5d9b795428a87b87d2f8bd9bb4df4641584eedb,confirmed,,설치됨 · 설치 확인: public/assets/wall/palisade_top-v1.png,D3b-2
wave4d,wave4d/wall/stone_face_a-v2.png,da62cc62342d5e5b0c909c850c7c9d990dbeeda62502211dc235c300fe2f9c1c,confirmed,,설치됨 · 설치 확인: public/assets/wall/stone_face_a-v2.png,D3b-2
wave4d,wave4d/wall/stone_face_b-v2.png,81033b1d780b6b6cec17ec020a7c7d68452fbffe3dc2f2539e3856ef5c934755,confirmed,,설치됨 · 설치 확인: public/assets/wall/stone_face_b-v2.png,D3b-2
wave4d,wave4d/wall/stone_face_c-v2.png,0c7b85888ea4c8c8b3ca23904669f66c05a13cfaa23b41bc2c5f0b243a1a8917,confirmed,,설치됨 · 설치 확인: public/assets/wall/stone_face_c-v2.png,D3b-2
wave4d,wave4d/wall/stone_face_diag_top-v1.png,0b572589f3abbbe3ae5110e786bffb870ebcfe489d4b04e109f1325121ceb774,confirmed,,설치됨 · 설치 확인: public/assets/wall/stone_face_diag_top-v1.png,D3b-2
wave4d,wave4d/wall/stone_top_a-v1.png,9762b7265c362f040bf6ef922ef1567232a19fa8d8c2ac84629d2db11f295751,confirmed,,설치됨 · 설치 확인: public/assets/wall/stone_top_a-v1.png,D3b-2
wave4d,wave4d/wall/stone_top_b-v1.png,261428e9fb88bd3de9f14b67976fac455e6d40dfe16788fa33f17d5c4b8d53c0,confirmed,,설치됨 · 설치 확인: public/assets/wall/stone_top_b-v1.png,D3b-2
wave4d,wave4d/wall/stone_tower_corner-v1.png,27af40224b1be9ecd7e46f74db626faf1de83ca623b60c6e2bb1ed86a700ad53,confirmed,,설치됨 · 설치 확인: public/assets/wall/stone_tower_corner-v1.png,D3b-2
wave4d,wave4d/water/deep_a-v1.png,6e75254ff53937623e95da192da448cff58695fceff6263d5e1fbdadb1f81ed7,confirmed,,설치됨 · 설치 확인: public/assets/water/deep_a-v1.png,D3b-2
wave4d,wave4d/water/deep_b-v1.png,f6a2d4de1c4f9985fb058b6eb3439232e7f286db2166f6f5a7f678f152839eb2,confirmed,,설치됨 · 설치 확인: public/assets/water/deep_b-v1.png,D3b-2
wave4d,wave4d/water/deep_c-v1.png,e9421915c368cca4259ac60ff153e87dda99ba80f0999038b6126cb548d051a8,confirmed,,설치됨 · 설치 확인: public/assets/water/deep_c-v1.png,D3b-2
wave4e,wave4e/animal/pig_pair-v1.png,cd3dda1b538040ab0e5ba6847e6ad576c84b2ef537bb6ffa3470102d68cba5d8,confirmed,,설치됨 · 설치 확인: public/assets/zones/animals/pig_pair-v1.png · C2PA caBX 포함(받은 바이트 그대로),INSTALL-4e
wave4e,wave4e/animal/sheep_flock_b-v1.png,0430431b588532bfdb1e98726b3d41b0d84d95193169b2fb091179a707d7fcf1,confirmed,,설치됨 · 설치 확인: public/assets/zones/animals/sheep_flock_b-v1.png · C2PA caBX 포함(받은 바이트 그대로),INSTALL-4e
