"logical_id","file","kind","role","part","size_class","collar","crown_x","crown_y","hairline_x","hairline_y","eye_line_y","ear_x","ear_y","chin_x","chin_y","shoulder_y","source_ids","source_paths","source_sha256","full_prompt","processing_json","usage_policy","status","sha256","width","height","transparent_pixels","nonzero_alpha_pixels"
"pt_hair_f_02","layers/pt_hair_f_02_rear.png","hair","layer","rear","adult","","119","40","105","70","112","150","120","98","168","208","reuse-pt_hair_f_02;reuse-pt_hair_f_02_rear","provenance/raw/reuse-pt_hair_f_02.png;provenance/raw/reuse-pt_hair_f_02_rear.png","3cdc9a64e864ff503c7fdd427c01ab1c738d70a34b8ad70a17d5da63c0851c89;325489241f83551b5076119d9aef637f68091d28c56d5d09af7a41c9ee65cea0","Create ONE logical modular HAIRSTYLE asset pt_hair_f_02 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: braids pinned and coiled up at the back. Color: auburn. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","[""reuse existing artwork"",""six-anchor v2 piecewise registration"",""defringe radius2""]","","candidate","ffd02eb02dfab8fe3ba58184c34461eae2085efb64fdffa3150d146219973087","256","256","52491","13045"
"pt_hair_f_02","masks/pt_hair_f_02_rear_haircolor.png","hair","haircolor","rear","adult","","119","40","105","70","112","150","120","98","168","208","reuse-pt_hair_f_02;reuse-pt_hair_f_02_rear","provenance/raw/reuse-pt_hair_f_02.png;provenance/raw/reuse-pt_hair_f_02_rear.png","3cdc9a64e864ff503c7fdd427c01ab1c738d70a34b8ad70a17d5da63c0851c89;325489241f83551b5076119d9aef637f68091d28c56d5d09af7a41c9ee65cea0","Create ONE logical modular HAIRSTYLE asset pt_hair_f_02 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: braids pinned and coiled up at the back. Color: auburn. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","[""reuse existing artwork"",""six-anchor v2 piecewise registration"",""defringe radius2""]","","candidate","56d888dcb560833ba2e7150b1c4893bd058c697cf618631044aca04a660041b1","256","256","52491","13045"
"pt_hair_f_03","layers/pt_hair_f_03.png","hair","layer","front","adult","","119","40","105","70","112","150","120","98","168","208","reuse-pt_hair_f_03;reuse-pt_hair_f_03_rear","provenance/raw/reuse-pt_hair_f_03.png;provenance/raw/reuse-pt_hair_f_03_rear.png","6d923e4b946250defb56348714610a449f3ffd26a9b16515fc94103c9e7c2a21;f196cfbdf52bc415795a3c5a7c30acc7c9fa8c1d64d0690c2a36c65de6181042","Create ONE logical modular HAIRSTYLE asset pt_hair_f_03 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: loose long hair flowing behind shoulders. Color: golden brown. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","[""reuse existing artwork"",""six-anchor v2 piecewise registration"",""defringe radius2""]","","candidate","f9ed3c21665f2d8e8d0d597a5b43ddbe780a899bf02f2b674871d3de9174a503","256","256","46257","19279"
"pt_hair_f_03","masks/pt_hair_f_03_haircolor.png","hair","haircolor","front","adult","","119","40","105","70","112","150","120","98","168","208","reuse-pt_hair_f_03;reuse-pt_hair_f_03_rear","provenance/raw/reuse-pt_hair_f_03.png;provenance/raw/reuse-pt_hair_f_03_rear.png","6d923e4b946250defb56348714610a449f3ffd26a9b16515fc94103c9e7c2a21;f196cfbdf52bc415795a3c5a7c30acc7c9fa8c1d64d0690c2a36c65de6181042","Create ONE logical modular HAIRSTYLE asset pt_hair_f_03 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: loose long hair flowing behind shoulders. Color: golden brown. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","[""reuse existing artwork"",""six-anchor v2 piecewise registration"",""defringe radius2""]","","candidate","4cc4d419eee5c00ba39313bd4a1bc77dd1096314e584d56167d7ef4f68921555","256","256","46257","19279"
"pt_hair_f_03","layers/pt_hair_f_03_rear.png","hair","layer","rear","adult","","119","40","105","70","112","150","120","98","168","208","reuse-pt_hair_f_03;reuse-pt_hair_f_03_rear","provenance/raw/reuse-pt_hair_f_03.png;provenance/raw/reuse-pt_hair_f_03_rear.png","6d923e4b946250defb56348714610a449f3ffd26a9b16515fc94103c9e7c2a21;f196cfbdf52bc415795a3c5a7c30acc7c9fa8c1d64d0690c2a36c65de6181042","Create ONE logical modular HAIRSTYLE asset pt_hair_f_03 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: loose long hair flowing behind shoulders. Color: golden brown. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","[""reuse existing artwork"",""six-anchor v2 piecewise registration"",""defringe radius2""]","","candidate","321d3229fb12f1cf55c17228aefca4ec668823fa0e43b317f603bcca1e34f8c0","256","256","42148","23388"
"pt_hair_f_03","masks/pt_hair_f_03_rear_haircolor.png","hair","haircolor","rear","adult","","119","40","105","70","112","150","120","98","168","208","reuse-pt_hair_f_03;reuse-pt_hair_f_03_rear","provenance/raw/reuse-pt_hair_f_03.png;provenance/raw/reuse-pt_hair_f_03_rear.png","6d923e4b946250defb56348714610a449f3ffd26a9b16515fc94103c9e7c2a21;f196cfbdf52bc415795a3c5a7c30acc7c9fa8c1d64d0690c2a36c65de6181042","Create ONE logical modular HAIRSTYLE asset pt_hair_f_03 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: loose long hair flowing behind shoulders. Color: golden brown. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","[""reuse existing artwork"",""six-anchor v2 piecewise registration"",""defringe radius2""]","","candidate","8d42b6281beefb8068adfc08c8efc826ff0368a2263229a384d249cb58bac9af","256","256","42148","23388"
"pt_hair_f_04","layers/pt_hair_f_04.png","hair","layer","front","adult","","119","40","105","70","112","150","120","98","168","208","reuse-pt_hair_f_04;reuse-pt_hair_f_04_rear","provenance/raw/reuse-pt_hair_f_04.png;provenance/raw/reuse-pt_hair_f_04_rear.png","60894c19cdd00e5d5069f4b78dc59ec60fe17e99f0a46bcb916617e7509937ba;81ca124ed5b9106711dee404ffc29a972681da5b890dfa94d8889f0cecd39d56","Use the attached face only as registration guide; output hair ALONE on transparency, NO face. ONE 2:1 sheet with two equal square cells: LEFT front layer, RIGHT rear layer. Each cell is a256 logical canvas. Tightly slicked CENTER-PART hair fully flattened against skull, cropped face edge only and tiny low knot behind neck. Intended under a veil: NO flowing locks, NO fringe over forehead, NO curls, minimal volume. Color brown. Precisely match attached portrait skull: top x130 y48, left temple x76 y95, visible right ear x175 y127, face eyes y112, neck bottom y212. Hair should slightly overlap the skull edge to avoid transparent seams. Front and rear both use same original canvas positions, NOT centered isolated objects, NOT different viewpoints. Head points LEFT three-quarter. Painterly historically grounded portrait, upper-left gentle light. Keep rear mostly transparent except actual hair behind skull; no skin, no eyes, no clothing, no labels, no divider line. Sparse hairstyles must have appropriate sparse silhouettes.","[""reuse existing artwork"",""six-anchor v2 piecewise registration"",""defringe radius2""]","","candidate","a06fbe8d428980a510f64bbf990de90594f8eccd24944946c8af3cf61239a852","256","256","58055","7481"
"pt_hair_f_04","masks/pt_hair_f_04_haircolor.png","hair","haircolor","front","adult","","119","40","105","70","112","150","120","98","168","208","reuse-pt_hair_f_04;reuse-pt_hair_f_04_rear","provenance/raw/reuse-pt_hair_f_04.png;provenance/raw/reuse-pt_hair_f_04_rear.png","60894c19cdd00e5d5069f4b78dc59ec60fe17e99f0a46bcb916617e7509937ba;81ca124ed5b9106711dee404ffc29a972681da5b890dfa94d8889f0cecd39d56","Use the attached face only as registration guide; output hair ALONE on transparency, NO face. ONE 2:1 sheet with two equal square cells: LEFT front layer, RIGHT rear layer. Each cell is a256 logical canvas. Tightly slicked CENTER-PART hair fully flattened against skull, cropped face edge only and tiny low knot behind neck. Intended under a veil: NO flowing locks, NO fringe over forehead, NO curls, minimal volume. Color brown. Precisely match attached portrait skull: top x130 y48, left temple x76 y95, visible right ear x175 y127, face eyes y112, neck bottom y212. Hair should slightly overlap the skull edge to avoid transparent seams. Front and rear both use same original canvas positions, NOT centered isolated objects, NOT different viewpoints. Head points LEFT three-quarter. Painterly historically grounded portrait, upper-left gentle light. Keep rear mostly transparent except actual hair behind skull; no skin, no eyes, no clothing, no labels, no divider line. Sparse hairstyles must have appropriate sparse silhouettes.","[""reuse existing artwork"",""six-anchor v2 piecewise registration"",""defringe radius2""]","","candidate","918ff20bc6cdb7c79fb08703e0eeaa6e6dc676fe755970026b33a452b7de9ba4","256","256","58055","7481"
"pt_hair_f_04","layers/pt_hair_f_04_rear.png","hair","layer","rear","adult","","119","40","105","70","112","150","120","98","168","208","reuse-pt_hair_f_04;reuse-pt_hair_f_04_rear","provenance/raw/reuse-pt_hair_f_04.png;provenance/raw/reuse-pt_hair_f_04_rear.png","60894c19cdd00e5d5069f4b78dc59ec60fe17e99f0a46bcb916617e7509937ba;81ca124ed5b9106711dee404ffc29a972681da5b890dfa94d8889f0cecd39d56","Use the attached face only as registration guide; output hair ALONE on transparency, NO face. ONE 2:1 sheet with two equal square cells: LEFT front layer, RIGHT rear layer. Each cell is a256 logical canvas. Tightly slicked CENTER-PART hair fully flattened against skull, cropped face edge only and tiny low knot behind neck. Intended under a veil: NO flowing locks, NO fringe over forehead, NO curls, minimal volume. Color brown. Precisely match attached portrait skull: top x130 y48, left temple x76 y95, visible right ear x175 y127, face eyes y112, neck bottom y212. Hair should slightly overlap the skull edge to avoid transparent seams. Front and rear both use same original canvas positions, NOT centered isolated objects, NOT different viewpoints. Head points LEFT three-quarter. Painterly historically grounded portrait, upper-left gentle light. Keep rear mostly transparent except actual hair behind skull; no skin, no eyes, no clothing, no labels, no divider line. Sparse hairstyles must have appropriate sparse silhouettes.","[""reuse existing artwork"",""six-anchor v2 piecewise registration"",""defringe radius2""]","","candidate","b6e8ad83dec4af05abdbab543d3b137bec5977f32c01b7cb70ad0ec3923ba5bc","256","256","57798","7738"
"pt_hair_f_04","masks/pt_hair_f_04_rear_haircolor.png","hair","haircolor","rear","adult","","119","40","105","70","112","150","120","98","168","208","reuse-pt_hair_f_04;reuse-pt_hair_f_04_rear","provenance/raw/reuse-pt_hair_f_04.png;provenance/raw/reuse-pt_hair_f_04_rear.png","60894c19cdd00e5d5069f4b78dc59ec60fe17e99f0a46bcb916617e7509937ba;81ca124ed5b9106711dee404ffc29a972681da5b890dfa94d8889f0cecd39d56","Use the attached face only as registration guide; output hair ALONE on transparency, NO face. ONE 2:1 sheet with two equal square cells: LEFT front layer, RIGHT rear layer. Each cell is a256 logical canvas. Tightly slicked CENTER-PART hair fully flattened against skull, cropped face edge only and tiny low knot behind neck. Intended under a veil: NO flowing locks, NO fringe over forehead, NO curls, minimal volume. Color brown. Precisely match attached portrait skull: top x130 y48, left temple x76 y95, visible right ear x175 y127, face eyes y112, neck bottom y212. Hair should slightly overlap the skull edge to avoid transparent seams. Front and rear both use same original canvas positions, NOT centered isolated objects, NOT different viewpoints. Head points LEFT three-quarter. Painterly historically grounded portrait, upper-left gentle light. Keep rear mostly transparent except actual hair behind skull; no skin, no eyes, no clothing, no labels, no divider line. Sparse hairstyles must have appropriate sparse silhouettes.","[""reuse existing artwork"",""six-anchor v2 piecewise registration"",""defringe radius2""]","","candidate","cc79efd98d55ccbe7377a01c0ed018bc16e9f6a2d92436612b5a435a6f98e7a1","256","256","57798","7738"
"pt_hair_f_05","layers/pt_hair_f_05.png","hair","layer","front","adult","","119","40","105","70","112","150","120","98","168","208","reuse-pt_hair_f_05;reuse-pt_hair_f_05_rear","provenance/raw/reuse-pt_hair_f_05.png;provenance/raw/reuse-pt_hair_f_05_rear.png","f02e88eb002ff85ca8589ecfc38495c9db177f1f7caf529bc2ab20438b74d05c;ce56fb5a41335ec1f1aaa0d741f252f5da270009ed03cb05abd4ef5e653c9f8c","Use the attached face only as registration guide; output hair ALONE on transparency, NO face. ONE 2:1 sheet with two equal square cells: LEFT front layer, RIGHT rear layer. Each cell is a256 logical canvas. EXTREMELY MINIMAL flat hair edge for beneath a wimple. Only narrow smooth brown contour at temples, forehead entirely open, all other hair tightly bound in tiny low bun. No voluminous swoops or loose hair strands. Color dark brown. Precisely match attached portrait skull: top x130 y48, left temple x76 y95, visible right ear x175 y127, face eyes y112, neck bottom y212. Hair should slightly overlap the skull edge to avoid transparent seams. Front and rear both use same original canvas positions, NOT centered isolated objects, NOT different viewpoints. Head points LEFT three-quarter. Painterly historically grounded portrait, upper-left gentle light. Keep rear mostly transparent except actual hair behind skull; no skin, no eyes, no clothing, no labels, no divider line. Sparse hairstyles must have appropriate sparse silhouettes.","[""reuse existing artwork"",""six-anchor v2 piecewise registration"",""defringe radius2""]","","candidate","fec5770ca1202bb22c8ebefd733541c1babe7601c60754d45736c7122a87f445","256","256","59531","6005"
"pt_hair_f_05","masks/pt_hair_f_05_haircolor.png","hair","haircolor","front","adult","","119","40","105","70","112","150","120","98","168","208","reuse-pt_hair_f_05;reuse-pt_hair_f_05_rear","provenance/raw/reuse-pt_hair_f_05.png;provenance/raw/reuse-pt_hair_f_05_rear.png","f02e88eb002ff85ca8589ecfc38495c9db177f1f7caf529bc2ab20438b74d05c;ce56fb5a41335ec1f1aaa0d741f252f5da270009ed03cb05abd4ef5e653c9f8c","Use the attached face only as registration guide; output hair ALONE on transparency, NO face. ONE 2:1 sheet with two equal square cells: LEFT front layer, RIGHT rear layer. Each cell is a256 logical canvas. EXTREMELY MINIMAL flat hair edge for beneath a wimple. Only narrow smooth brown contour at temples, forehead entirely open, all other hair tightly bound in tiny low bun. No voluminous swoops or loose hair strands. Color dark brown. Precisely match attached portrait skull: top x130 y48, left temple x76 y95, visible right ear x175 y127, face eyes y112, neck bottom y212. Hair should slightly overlap the skull edge to avoid transparent seams. Front and rear both use same original canvas positions, NOT centered isolated objects, NOT different viewpoints. Head points LEFT three-quarter. Painterly historically grounded portrait, upper-left gentle light. Keep rear mostly transparent except actual hair behind skull; no skin, no eyes, no clothing, no labels, no divider line. Sparse hairstyles must have appropriate sparse silhouettes.","[""reuse existing artwork"",""six-anchor v2 piecewise registration"",""defringe radius2""]","","candidate","f25b656f8699803d45a259850d90735a66ec5ba77ffff989f3e2058ba1ccf904","256","256","59531","6005"
"pt_hair_f_05","layers/pt_hair_f_05_rear.png","hair","layer","rear","adult","","119","40","105","70","112","150","120","98","168","208","reuse-pt_hair_f_05;reuse-pt_hair_f_05_rear","provenance/raw/reuse-pt_hair_f_05.png;provenance/raw/reuse-pt_hair_f_05_rear.png","f02e88eb002ff85ca8589ecfc38495c9db177f1f7caf529bc2ab20438b74d05c;ce56fb5a41335ec1f1aaa0d741f252f5da270009ed03cb05abd4ef5e653c9f8c","Use the attached face only as registration guide; output hair ALONE on transparency, NO face. ONE 2:1 sheet with two equal square cells: LEFT front layer, RIGHT rear layer. Each cell is a256 logical canvas. EXTREMELY MINIMAL flat hair edge for beneath a wimple. Only narrow smooth brown contour at temples, forehead entirely open, all other hair tightly bound in tiny low bun. No voluminous swoops or loose hair strands. Color dark brown. Precisely match attached portrait skull: top x130 y48, left temple x76 y95, visible right ear x175 y127, face eyes y112, neck bottom y212. Hair should slightly overlap the skull edge to avoid transparent seams. Front and rear both use same original canvas positions, NOT centered isolated objects, NOT different viewpoints. Head points LEFT three-quarter. Painterly historically grounded portrait, upper-left gentle light. Keep rear mostly transparent except actual hair behind skull; no skin, no eyes, no clothing, no labels, no divider line. Sparse hairstyles must have appropriate sparse silhouettes.","[""reuse existing artwork"",""six-anchor v2 piecewise registration"",""defringe radius2""]","","candidate","f434c783050f652e493ee0187dabd77c8e8d438722ce79819d17548aca771df8","256","256","59537","5999"
"pt_hair_f_05","masks/pt_hair_f_05_rear_haircolor.png","hair","haircolor","rear","adult","","119","40","105","70","112","150","120","98","168","208","reuse-pt_hair_f_05;reuse-pt_hair_f_05_rear","provenance/raw/reuse-pt_hair_f_05.png;provenance/raw/reuse-pt_hair_f_05_rear.png","f02e88eb002ff85ca8589ecfc38495c9db177f1f7caf529bc2ab20438b74d05c;ce56fb5a41335ec1f1aaa0d741f252f5da270009ed03cb05abd4ef5e653c9f8c","Use the attached face only as registration guide; output hair ALONE on transparency, NO face. ONE 2:1 sheet with two equal square cells: LEFT front layer, RIGHT rear layer. Each cell is a256 logical canvas. EXTREMELY MINIMAL flat hair edge for beneath a wimple. Only narrow smooth brown contour at temples, forehead entirely open, all other hair tightly bound in tiny low bun. No voluminous swoops or loose hair strands. Color dark brown. Precisely match attached portrait skull: top x130 y48, left temple x76 y95, visible right ear x175 y127, face eyes y112, neck bottom y212. Hair should slightly overlap the skull edge to avoid transparent seams. Front and rear both use same original canvas positions, NOT centered isolated objects, NOT different viewpoints. Head points LEFT three-quarter. Painterly historically grounded portrait, upper-left gentle light. Keep rear mostly transparent except actual hair behind skull; no skin, no eyes, no clothing, no labels, no divider line. Sparse hairstyles must have appropriate sparse silhouettes.","[""reuse existing artwork"",""six-anchor v2 piecewise registration"",""defringe radius2""]","","candidate","f686738eb712a90de9adbef1fd315b6e5d7513e132f018190c1bc2e08495280b","256","256","59537","5999"
"pt_hair_f_06","layers/pt_hair_f_06.png","hair","layer","front","adult","","119","40","105","70","112","150","120","98","168","208","reuse-pt_hair_f_06;reuse-pt_hair_f_06_rear","provenance/raw/reuse-pt_hair_f_06.png;provenance/raw/reuse-pt_hair_f_06_rear.png","1c1d6d665269b2d6f9a001ad52b2e82f99e5e18f10c609047e49bb8d66037d66;f497581fa16a1b3427f97775cd73ba77776a9dbc0521da1a751d74a7191e829f","Create ONE logical modular HAIRSTYLE asset pt_hair_f_06 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: minimal narrow center part with tucked sides for under a head covering. Color: auburn. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","[""reuse existing artwork"",""six-anchor v2 piecewise registration"",""defringe radius2""]","","candidate","be6bfa9a47a6078200c266afedbaedef43fd72a2b2b3e4a2bb9e07ac6c789167","256","256","58071","7465"
"pt_hair_f_06","masks/pt_hair_f_06_haircolor.png","hair","haircolor","front","adult","","119","40","105","70","112","150","120","98","168","208","reuse-pt_hair_f_06;reuse-pt_hair_f_06_rear","provenance/raw/reuse-pt_hair_f_06.png;provenance/raw/reuse-pt_hair_f_06_rear.png","1c1d6d665269b2d6f9a001ad52b2e82f99e5e18f10c609047e49bb8d66037d66;f497581fa16a1b3427f97775cd73ba77776a9dbc0521da1a751d74a7191e829f","Create ONE logical modular HAIRSTYLE asset pt_hair_f_06 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: minimal narrow center part with tucked sides for under a head covering. Color: auburn. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","[""reuse existing artwork"",""six-anchor v2 piecewise registration"",""defringe radius2""]","","candidate","701285787134db869756a9d3fba218219254fcafa2462510c5c7d34463533d0f","256","256","58071","7465"
"pt_hair_f_06","layers/pt_hair_f_06_rear.png","hair","layer","rear","adult","","119","40","105","70","112","150","120","98","168","208","reuse-pt_hair_f_06;reuse-pt_hair_f_06_rear","provenance/raw/reuse-pt_hair_f_06.png;provenance/raw/reuse-pt_hair_f_06_rear.png","1c1d6d665269b2d6f9a001ad52b2e82f99e5e18f10c609047e49bb8d66037d66;f497581fa16a1b3427f97775cd73ba77776a9dbc0521da1a751d74a7191e829f","Create ONE logical modular HAIRSTYLE asset pt_hair_f_06 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: minimal narrow center part with tucked sides for under a head covering. Color: auburn. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","[""reuse existing artwork"",""six-anchor v2 piecewise registration"",""defringe radius2""]","","candidate","f06c4a17ffa77ae2cac08c5079d1b4b55a6030b6e6267f3acaaf15aa833f3faf","256","256","56955","8581"
"pt_hair_f_06","masks/pt_hair_f_06_rear_haircolor.png","hair","haircolor","rear","adult","","119","40","105","70","112","150","120","98","168","208","reuse-pt_hair_f_06;reuse-pt_hair_f_06_rear","provenance/raw/reuse-pt_hair_f_06.png;provenance/raw/reuse-pt_hair_f_06_rear.png","1c1d6d665269b2d6f9a001ad52b2e82f99e5e18f10c609047e49bb8d66037d66;f497581fa16a1b3427f97775cd73ba77776a9dbc0521da1a751d74a7191e829f","Create ONE logical modular HAIRSTYLE asset pt_hair_f_06 as a TWO-PANEL transparent sprite sheet, 512x256 logical canvas (or exact proportional higher resolution), left cell FRONT and right cell REAR, each cell exactly square 256x256. No text, no divider. Hair only; all face, scalp skin, neck, clothing and background pixels transparent. Reference 1 is head registration only and must NOT appear in output; references 2 and 3 demonstrate isolated front hair and isolated rear hair. Match painterly texture and soft upper-left light. Face would point LEFT in same three-quarter view. In EACH cell use identical global head anchors: bald crown near (133,45), eye-line y112, ear (169,124), nape near (176,180), shoulder y208; empty space preserved. LEFT front layer includes crown, forehead bangs, visible side hair; RIGHT rear layer only hair behind face/ear/neck. Rear is drawn BEHIND face, front above face. Exact hairstyle: minimal narrow center part with tucked sides for under a head covering. Color: auburn. Distinct historical English 1300-1450 natural hair, no modern accessories. No face, no floating skin fragments, no torso. Two matching complementary parts, not two complete wigs. Output true transparent alpha.","[""reuse existing artwork"",""six-anchor v2 piecewise registration"",""defringe radius2""]","","candidate","2f72aa720bfde01357da694b20138f0f4b8dcea01db746bd15dbae55d7788b94","256","256","56955","8581"
